# u v
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.474700
0.010200 0.469700
0.010200 0.474700
0.010200 0.474700
0.010300 0.479800
0.010300 0.479800
0.010300 0.479800
0.010300 0.479800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010300 0.484800
0.010300 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010300 0.479800
0.010300 0.484800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010300 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010200 0.479800
0.010200 0.484800
0.010200 0.484800
0.010200 0.484800
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.489900
0.010300 0.489900
0.010300 0.489900
0.010300 0.489900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010300 0.489900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.489900
0.010300 0.494900
0.010200 0.489900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.489900
0.010300 0.494900
0.010200 0.489900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.489900
0.010300 0.494900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.489900
0.010300 0.494900
0.010200 0.494900
0.010300 0.489900
0.010300 0.494900
0.010300 0.494900
0.010200 0.489900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010300 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010300 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010200 0.489900
0.010200 0.494900
0.010300 0.500000
0.010300 0.505100
0.010300 0.505100
0.010300 0.505100
0.010300 0.500000
0.010300 0.505100
0.010300 0.505100
0.010300 0.505100
0.010300 0.500000
0.010300 0.500000
0.010300 0.505100
0.010300 0.505100
0.010300 0.500000
0.010300 0.500000
0.010300 0.505100
0.010300 0.505100
0.010300 0.500000
0.010300 0.500000
0.010300 0.500000
0.010300 0.500000
0.010300 0.500000
0.010300 0.505100
0.010300 0.505100
0.010300 0.500000
0.010300 0.505100
